Transaction_ID,Timestamp,Sender_Address,Receiver_Address,Transaction_Value,Transaction_Fees,Number_of_Inputs,Number_of_Outputs,Gas_Price,Wallet_Age_Days,Wallet_Balance,Transaction_Velocity,Exchange_Rate,Is_Scam,Scam_Type
7d5b6432-132d-4377-ac8d-d37357720752,2024-06-17 13:02:53.019857,0x2DA4B36623258995A89E35041CAADC9FFF0F9700,0xFC984350FC3D395A462AD8799E4B42067FF0215E,114.65,0.039575,3,1,107.54,154,9012.25,4.86,1910.61,0,
8e5f6324-8d5b-4f9f-83f8-efc33b5cde17,2024-01-03 22:38:40.984769,0x981E653AD7F18F36FFAAC2C40EA75467BAA63E04,0x19A59A936CBB9C6226EDB645CF320FB03C4CE59E,938.52,0.029615,2,4,125.12,155,4203.88,5.46,31161.97,0,
ba0e6899-dbca-42b1-afe2-4db86a0797f6,2024-03-15 13:29:45.080745,0xD89DA614236A0CE9E6B9DDE43F0ADD5D4A6E2B0E,0x64727ABB55A3FBD38592C2693B39FE4040FE3796,960.56,0.004578,4,7,344.86,330,7415.25,0.83,30039.7,0,
9ca9755b-9a82-43ac-802e-fcbf1e4c8fa0,2024-03-22 10:32:19.514131,0xCB47721AD3A7914BD568EB3A555F55446278FAC3,0xD95A1FA486D9F8DC59C0655DFC7F3E9CEBA01396,826.02,0.007054,3,6,397.75,307,9807.54,4.05,6706.78,1,Phishing
6d6e0804-e440-47c9-9e9d-6329701a6e9f,2024-03-17 00:03:05.581578,0xC3A3900C6D27762A3F9309C1C461B038FB9FE52E,0x937599A7E08C0466B7EBF3FA70E5E3E018DF6375,764.56,0.015407,7,5,483.56,261,3056.63,2.71,26412.25,1,Ponzi
4ab01a97-a091-425f-9759-4a06a1400fc9,2024-06-18 05:44:54.483053,0xD09B5EDEB7E2FB4432DAC76381A8E9E4CC005A17,0x905FCECC5C91D8AE2ECB17527CC7E1DE945A1B13,621.5,0.003246,4,2,167.89,101,9321.51,7.28,5910.63,0,
c3763197-ed77-4065-8d5f-07472a28f1cb,2024-07-31 22:31:19.398929,0xE36927D6DFCAEF2D9ABE06A4F6D7D84DB066BFFB,0xA379A913766FE2AFBD1F9434133E314C7B056654,473.64,0.049901,2,8,388.94,115,6169.22,9.48,21660.54,1,Ponzi
5e4005a6-714c-4ece-b875-11812fadfcff,2024-01-05 05:35:56.628973,0x5A6ED9E2ACA2DC0A66B01B289422545A3D26A672,0xBBE6F62609383B630765DB1A6F7445A1BDD2DF66,577.85,0.00137,5,1,193.28,126,5890.94,8.29,38929.36,1,Phishing
75af3396-6a42-405c-9bd1-14764fdc8ccc,2024-05-07 00:33:31.018249,0xBDB27C9169D9947281E0BD6D535BF199482100E4,0x76DF411A732C82306B6D4EE380DA54E7A7CDDFB2,991.9,0.013914,2,7,462.26,248,6366.23,5.78,32651.17,1,Ponzi
66ba4aaa-71fa-4aa0-83f8-b1c8d4bf9537,2024-08-18 11:32:55.479694,0x3F5FE78F1D997A861604DA62E0ADB1C185F2E99D,0xE2241D5B86D22B967A1EC8971CFC4F39E954D2C9,386.51,0.027844,5,4,423.46,317,8669.32,6.2,521.54,0,
fc08399b-702c-40c8-848e-a89217c79ed7,2024-07-08 03:07:15.201038,0x65955CC30E03474F555013F97A31E261F5C916F3,0x4E4940689E0363020515A6803617B3606D0C13B2,564.05,0.049876,1,9,194.86,136,1821.12,3.12,34946.39,1,Ponzi
3800bb06-ec58-4dc0-a516-68abea23d8a9,2024-01-24 00:42:38.873223,0x1E31484856D8A876438A14317D52CB33C4BCCAA2,0xDDF619D537F7EB768FD63E6E5D8A05206CCBEF78,159.24,0.028291,9,3,437.04,74,5763.37,6.43,50547.73,1,Giveaway Scam
2b1f8112-a03d-42ce-8d36-63fc9c000163,2024-01-20 15:49:44.933661,0x683DCB70CCFBDC3C798AF99819E4214E4D1512DA,0x5C41D95203C9EE3F85FD18CEE6E251EBC9A1FC76,262.78,0.039055,7,2,160.13,313,4044.68,6.49,58976.91,1,Ponzi
649da76a-fb3e-4dbe-b220-f4ebf836a04c,2024-08-30 16:00:29.677287,0x547A35BAB13A06059C785FF3231D0F209E6C15F6,0x836A07ADB5F1F3C29115B4F46610D341F9064C83,476.29,0.03995,5,4,201.89,56,9499.98,0.3,49613.54,1,Giveaway Scam
df8ab18e-4508-4584-a569-6f2ab62f0430,2024-01-31 00:02:24.647905,0xCDEA17424752FF9849F197A6A877FD6FE458C87B,0x03207CDD2BB439D6EBE7FDB473991F4FE155C025,807.36,0.046236,7,7,71.74,201,6806.48,9.79,34898.87,1,Fake ICO
e26ea8dc-4579-42c4-b1cc-040251408d13,2024-05-29 21:46:39.455257,0x8F1EE2001A0015BABD1C1E93F5446B706BF7F298,0xD340128EEE3A46B059DD54C15BE7DBE647F4B1B7,454.61,0.047257,9,9,430.03,216,5862.06,1.62,35069.91,1,Phishing
f2a02f27-a9ee-42b3-b334-4b2b23c7f360,2024-09-10 10:15:07.914036,0xC5F5431158BD00220A0F2BE3C8D72F7AF90FE2FE,0xBE729A71D49F7E7DBB4A791AD6B8CCC1425EDFB9,588.12,0.01027,6,6,312.47,281,6023.56,6.93,48575.27,1,Phishing
d00b6026-2234-4827-84f6-ff45d8163374,2024-01-10 00:13:55.394252,0x22EFA0E3F885754B37000682784AD0AFDCB4CA32,0xE30185554E22A4D87FEA22ABC3F1D9EC9C790ACC,489.08,0.036937,5,1,403.02,185,6044.02,5.25,19408.72,0,
0c936808-4b29-441f-becd-3e7681874048,2024-07-09 14:14:32.914509,0x13EB53B617E5A9BE06B7CB1BA1C74701E06600CC,0x6B5037CDAB4D9DF0D777847F849A9D9C359B5970,29.71,0.009775,8,8,126.36,255,51.68,2.16,36485.1,1,Fake ICO
dd548d0b-2a99-439b-a768-1e0f2ec70e0b,2024-02-26 17:16:58.844300,0x47EB6BCB1F492D20255D8C838DA8A10738FF6627,0xA51C64059CF0A49900FCFE3B6592595E0BB0E250,257.11,0.00321,2,3,118.64,314,3624.89,8.19,9727.6,1,Giveaway Scam
9986f44c-3517-4a4a-a31b-7224434c2043,2024-08-16 11:16:12.532738,0x5E13288C11FBD4C8560C12B569E7C4E8BFC64E77,0x2277452AA59B53EC35ECC7008693CC6E4CA2C49B,861.1,0.042354,8,8,344.74,306,2991.04,2.49,51588.03,1,Phishing
f6a11a6d-42d2-4b24-83c4-2ec793d25bd9,2024-05-03 12:48:25.671853,0xBF941B0DB501E088670194F9EE41F1DBA17EEB88,0xAB288AA0556A3DDBBDE5118A047DAF4E785EB3F7,648.53,0.03211,3,6,61.46,270,1927.04,1.26,20685.75,0,
faf3aab1-da23-476c-a95c-16af174d8702,2024-07-21 01:01:56.476810,0x7A211B61A54DAC634FF66822DB5BE870373BDEE7,0x56EFE3549099620759DB58E28507F9CC31AF5B18,17.32,0.001496,5,4,177.86,92,7684.55,4.47,23316.62,0,
d61cd0f5-5ff5-474c-b85a-bd1b1382c77e,2024-06-09 05:05:54.044787,0x52B823A1F38E3C90B7DBCBFE5DD9FFFA16E6C9BE,0x53C485A169962B6A9291D16CAB66B3162B7BCDC7,969.96,0.002353,1,1,262.63,81,7003.18,3.51,10001.13,1,Phishing
44614fbd-7f2a-4c77-a82f-c5d5601f861e,2024-09-20 03:46:07.583466,0x76CCCDE2ABC504613B65C1D3D58470604F7FFFA2,0xB32E1BE14E2560A859DDC52313BA0FB25259DB06,852.96,0.021121,7,2,331.38,78,7868.72,7.88,33934.1,0,
f2061b5a-5f23-4465-9419-375c97924270,2024-04-05 17:07:03.612755,0xF8FC5BABB316957244AFA17DF1C197CFD92A1643,0xCD3FB598A321604979C8A6EB5481FB431CDF17B7,520.38,0.035237,7,8,190.26,209,1881.79,5.06,57531.57,1,Fake ICO
f4d600d9-0d4e-4f55-97d6-c1970b689d45,2024-09-04 11:33:51.320041,0x3A2FD026E726D4C2E7CD810D2EA90B93E896375D,0x7FADCC0B3C75E729D5BD4DB61F9FA2C4C5F0B0F3,14.33,0.013237,4,3,264.84,105,3956.79,2.73,8548.48,0,
095003b2-6c00-49a9-8af7-386a88af0914,2024-03-21 12:39:42.798134,0xF9F530440D13A01B736F05CD1D9F3DA6E1029B7C,0x780631A23182ACA9A5CC816C60271D280B7D8F6C,884.39,0.046603,6,6,36.86,343,2390.68,3.08,2541.04,0,
458a0d1f-2da9-4432-ae86-a596d318ddb4,2024-06-03 13:21:47.284448,0x32A11EBBFA6B6ACCCF32E4841567278518F84204,0xCB69A367014503EC2CF17FEF594833B162703FC9,637.77,0.026968,8,3,107.46,326,9363.6,9.78,333.31,1,Giveaway Scam
2350701f-a95d-47f0-9215-491793693cdc,2024-09-22 20:11:13.037112,0xBFEA47FF158CEF4F01BEAC2251D916ACD35F625F,0x1F947603A541F302B36A3950EAD3E5211A30B4A0,373.28,0.012518,9,3,158.97,311,8949.87,0.58,17852.73,0,
efc28512-d6e2-484f-839b-17b0279f3839,2024-07-26 05:54:44.475914,0x504C7F675F682D98A50966BE041DCCA8C1A12A10,0xDDB0BA0BECE18B65294A55EDC84FB3C7C7B443E4,175.79,0.002902,1,3,49.93,242,8473.12,5.77,11842.64,0,
3b1b2d0e-49df-4e20-b178-52b4e0202e8a,2024-05-09 13:58:30.689306,0x2E4E88E2136B5925083BE50B8BE68B1EC1495EF1,0x4931C55F226BC7006678B8E682F3B7414B492609,604.25,0.01396,8,8,159.92,339,361.27,7.49,19922.8,0,
30cda3d5-8b64-4246-ab02-4e535f25d1b0,2024-09-20 12:22:01.703960,0x842CA7DD32816A408FF230937DF86200DFBC740F,0xB84ED13218D34BAA58E441B98FC3D02B95A5BA6D,361.73,0.012015,5,4,157.05,255,6991.46,7.15,57672.08,1,Fake ICO
45b32aac-89af-426f-b92d-d839a039672b,2024-05-23 01:12:41.603629,0x4CA6612B02C3D7DB4E885575D093AF6A285D1D87,0x72954FCD8F286F64377C24B73A201D3249AC53E1,160.79,0.022676,3,8,172.38,222,947.24,5.87,33926.44,1,Phishing
fae86a36-44ad-4168-956e-5df6d882d9be,2024-05-11 22:42:14.394952,0x753257E31CA63974BFB70866EBCF6CF19C432A79,0x0A7AE7561739123203DAF300A5EFD9760FCD0BC6,340.89,0.038194,3,4,244.64,241,6307.23,1.57,16123.86,1,Giveaway Scam
50e02427-e5eb-4e2b-9408-075cec2324cf,2024-06-22 02:02:56.447626,0xCA165D235B881F9E3E1FB73FCFB1927D21D3D62B,0x6ADF7FC4575FC3E12BF8C3E5A2571D349710CA67,907.96,0.004344,2,7,437.68,334,2322.88,4.09,43773.77,1,Phishing
83ee64fa-f3bd-4f6d-92a8-9e72e8d34ec4,2024-05-14 22:37:05.832431,0xC092AC0D55E27CD18EA1758F89871BFA77A72185,0x9304B9660BCFC72180973CD64F957E6E8360CDA6,893.68,0.001864,5,6,438.65,257,68.97,9.28,30102.2,1,Ponzi
b3a9c003-52dd-4cc1-a8ef-f58aee86928d,2024-08-26 01:06:59.735552,0x433B80B0D4A0D599289B39D85022328B1AD6135B,0xDD4A611C0234E5194A0E3569195F17131A7FC225,940.03,0.014222,9,5,446.36,353,6686.25,8.1,42821.02,1,Fake ICO
f3d60fbb-e178-4936-a2e4-232776f8588c,2024-04-24 14:45:36.745331,0xE0114FE081978215E82E240B04DE3403D7BFCEF8,0x94EAF1A78A22CD900852FCA5B7249290B37FF976,700.02,0.011868,3,4,335.74,114,3249.94,4.59,3571.33,1,Giveaway Scam
987964ea-1f8d-4810-b468-9b6d6b8a4305,2024-01-23 14:29:52.695494,0x569F99650BE2A48CAD52B9A3D0A75C4FECED8325,0xF4CF66AE44BF26E60C3DE36ACD8E28D34B46212D,676.74,0.006252,4,7,128.98,208,7908.26,1.12,33443.42,1,Phishing
1286215d-b8f6-494f-8157-29e4d17abc24,2024-06-24 06:01:29.497773,0x077085079083278169FCD3AC03E3F6FB8F41C71F,0x8478252D1013886EA55790946BD99FAE59F49E82,145.97,0.04927,6,6,385.84,255,3588.18,0.46,21902.86,0,
ffab7577-f5db-4c05-9b7b-6bcfa761ab95,2024-04-04 23:08:44.041665,0xF3FF4B15B07906821DB3EC7358B6C80A599B2A0B,0xE7DAC619583894343B88301DE399CC682F3180FD,313.65,0.033822,3,2,416.54,235,4897.1,6.95,32520.49,1,Giveaway Scam
7862afb2-5e5c-4ed2-b09f-994091807d08,2024-05-16 20:47:16.852810,0x63D23C231872501F09F276E1FE20B7D6CBF0C073,0xDBBB69F0083999F0E7F3C76FD3259356B37DDD75,595.26,0.030223,7,4,43.44,158,6491.92,5.42,51950.08,1,Ponzi
6928aca1-f9c4-4d65-bfcc-8d8885dde641,2024-03-22 23:38:20.569308,0x02407C8B59475DCD4250FA827373A92179F137C8,0x47D4ACE05FB1DF07FD6ED8BD863ECA6AF50FC1C2,138.86,0.032891,3,6,222.21,311,5059.06,4.81,24588.17,1,Giveaway Scam
c54ff1e2-4deb-4f18-949b-7920765a3c29,2024-02-10 07:07:35.068625,0x9C60043AEAC0F4145044416C11158045685A6C74,0x91C773BECD9FAA71C1594D6E9CCA2E48A5D7A501,893.03,0.044011,6,1,494.41,166,4092.95,0.12,20763.59,0,
37d62844-44d7-4296-a9a6-a7cbcdc4ef0b,2024-01-05 11:00:08.105326,0xA2F4D36E695DC40D918493B9F52FD24AB6044F47,0xA2C1F0861E71A2EC43176596B64424F240C45420,759.11,0.003429,3,3,156.5,334,7959.14,9.75,29391.1,0,
5a87dc71-b809-482a-8620-1760617176c3,2024-06-22 14:26:59.657780,0x4B1A328ADD8B45E7B47026A056046B9A330961A0,0xFF89145FC2750B0A2146A7C9B16ADADF71D06093,300.11,0.04795,7,9,396.22,71,6215.41,8.5,16300.86,0,
c61bae8f-3803-473e-9307-cc531d878442,2024-07-14 15:16:03.515158,0x54296CB81FB6862A2259D58724DF2C294C0E32B2,0xCEB19925C6052604DE4F10C43C993E39E82F44E2,79.86,0.031685,7,7,285.06,326,652.99,8.85,57422.46,1,Fake ICO
58c8d01a-57e6-4152-8a3c-e9786d458906,2024-04-12 04:17:49.197992,0x1156DFAADC1BD846271FD9D3BE65BC315E3A5BE2,0xC74FAA6295D162324B7F81F3268786A40A8AA935,854.44,0.03695,2,1,261.14,92,3732.1,3.19,45774.3,0,
ccc9b521-cc37-4287-8720-509e10d15992,2024-04-30 19:37:26.463336,0x7DAF335AEE5EC80D1A1F58A1CE62DB56EBAF09F4,0x0B4C60CDCB8B0E1F0B0D162E0C9904DB3ABA5D4E,749.85,0.016022,5,6,479.14,51,3552.55,3.45,16529.54,0,
898f9896-3b7a-497d-9ff8-6ecf6680e62c,2024-09-20 14:30:12.020823,0x4975E6DBC7F6B7AA91662085EE3E11F0256BC48F,0x5C68EB67B5D17540D3BB0498DB2B79FE792574F9,45.8,0.017186,7,2,288.13,294,1952.81,8.98,30821.74,1,Ponzi
b99a0f2e-f20e-4cfb-9dd3-70a31ddbd731,2024-09-06 02:26:52.524923,0xBAC91B09291E904F3BB52864D557BFDB9B485B7B,0x10E4FDEA17F88D099D7F3133D1FA124B67A13680,931.25,0.015558,2,3,330.76,243,7040.33,0.06,57151.41,0,
5d6085ec-aaae-4451-b70a-51f87b1b281b,2024-04-08 02:58:36.622819,0x61756DBAC62FC12C87D0B3704A58A19C93760DB6,0xE2B43328093C473792D98CB854FE4C36BFCDD498,59.91,0.044891,9,3,459.35,199,8379.7,2.65,14085.19,1,Phishing
154e3649-36a7-495f-887b-1e4423bde4da,2024-01-07 03:58:15.345843,0x6DA73D1B9636EAED9BB5FB41238D55B2C6D622B2,0x081C60BC210C6BA3FB5016B2D54FE60795AF37AF,181.93,0.029568,1,1,216.5,274,3140.65,6.39,2041.24,1,Giveaway Scam
ac78c485-d6b1-497f-b2c4-47f35b2440a7,2024-06-04 23:18:19.431691,0xF8B3A0C31C31A6F01E5FBB837646A7B0E385D8BF,0x9D408B6DE06C880A41683357BA4418C6F9B28436,889.82,0.025799,4,1,230.16,2,3977.67,2.97,25664.87,1,Giveaway Scam
59ded6f3-edc4-489f-97fd-e93568975c05,2024-09-12 21:56:56.356239,0xBDE9AEBD6A6F7F6DF19DA57EA913BF5E38EBF0EE,0x60D1840ECA4DEF049937C1EBABF422E822488FBA,308.38,0.026064,5,7,32.27,279,6567.1,3.33,47415.68,0,
12c2e999-9a05-4d72-b7da-785fbf870304,2024-08-10 10:04:31.146411,0x8DA25472DAC8BD73310F3F65369E8C44957E9C39,0xEF82C13DBB1AD75BE4A6DBA6C521C5ED99DFFDA0,751.98,0.025534,3,5,346.36,3,719.91,8.76,40996.79,0,
f0c7b064-06c9-4880-af7d-1684da24640e,2024-05-16 20:12:31.043300,0xB35304E6873CBC8A728839C372872F1838AAED96,0x19E59451A416BD425F692687D0CB31781692DB80,700.76,0.008923,8,9,97.23,18,7691.12,4.51,31459.14,1,Ponzi
9bdabef3-664a-4cc8-8a74-84c9df7d9e0e,2024-02-16 06:22:06.122898,0x02DA9E349A55C511AFA5C1D4DD9CB5F2794EF3F5,0xBF8FB153253E3AD0756FDD9BA02760D0CB187CB3,141.71,0.025286,9,9,433.33,329,9861.08,3.79,43833.53,0,
133c5af4-94e0-4712-854f-ecc4fb6115c9,2024-02-13 05:45:34.863920,0x3930DE3DA1A15002FBA44F8BA255A02FFC9C57FD,0x3125375AE12EFE5018BB1917E6BD07B9C6CFBB9C,841.68,0.02356,9,9,317.63,344,9586.14,7.79,7279.34,1,Fake ICO
7cffb402-8b0a-4000-8679-83302008b7b5,2024-07-01 07:16:20.110294,0x72B129BA37AB8DEFB892E1EFED12F5B19A0E67DE,0x5F4FB50867534BA5812002F43CDBA7BD14E122AE,504.89,0.039121,7,2,21.92,277,1964.25,4.51,44501.84,0,
c44d8fa8-8f07-40bf-938e-8988080ad7df,2024-08-29 00:37:50.990369,0xC04AA2E3A8145344B21080A5537C355B08A00D78,0x8E78256D5A93E078586FD8328FA4D209118FA28E,411.38,0.006031,5,6,317.53,125,4165.37,1.64,8872.93,1,Giveaway Scam
ff8296e3-1934-437b-9a10-66e4ddd0b574,2024-04-08 00:23:45.791121,0x9001CDFB3BD58288730084AAB83B4BD557A9EBD8,0x6996C09EE98181480832FBAA3FC249FF06731117,390.9,0.038995,1,7,25.79,262,2855.95,0.3,13656.26,1,Fake ICO
340bbb9e-6805-41d0-b59f-4044d861458c,2024-09-12 11:52:12.781850,0x0A7BADB84C8FBC4AA55F47354FBE9675247B5C21,0xAB81010A607AC3BE3A7DB6B9B55C63CF2E2455EE,619.06,0.016387,3,7,283.32,204,8231.53,4.47,43247.8,1,Giveaway Scam
1933f45f-5fec-423e-9d3b-a407823c780c,2024-07-02 19:38:00.933892,0x60248CA8E042D2162D6BA0FD256097907F3CBBEA,0x4606742D9A4781DC30840FE70BBCD8A1A524768D,283.19,0.029434,4,4,496.41,129,1982.0,9.16,7817.49,1,Fake ICO
2fa45711-e4eb-4416-b669-3e759e6b1996,2024-02-20 20:11:59.556228,0xB89619AC6416988355BA1C88154980D18EC6C268,0x60F87782169D6247B6D2980E1E8A6211375F7B5E,615.69,0.008317,1,9,376.26,31,3523.61,1.78,53939.66,0,
e84939fe-66d9-454b-ba76-60edc8bb8c50,2024-03-15 16:02:48.408140,0xE690662CE65D9DE96FBFDB5AB13C5ABAB91B3B88,0x4AD015B38E48F3B7E31BFAC5FD7C51C7B1309995,129.37,0.038168,3,5,274.04,152,305.53,7.91,58640.91,0,
e1c1e787-7284-478b-add7-1eb3a7a5c17e,2024-01-28 01:38:15.755330,0x4B1CF85F89E7106D8A03BAE87976BA57609F93EE,0x5519CA22DC1698AEBFD382A30267AEDDAF6C10C4,944.63,0.02863,5,3,431.08,318,8286.7,7.0,40323.97,1,Phishing
ade679b6-c193-42db-8730-2f6f61db6ff2,2024-07-13 22:38:31.691177,0x4428CB99B1F76C8E19DAA7CC7AF4D5343BBD6B00,0x4680DB48E003B3EBF1B6ADCA937736500465C919,674.08,0.019359,9,2,183.27,19,2858.27,7.5,229.28,0,
52a7b2e1-60ec-4a71-b986-92d7e53306e9,2024-04-19 22:04:42.350744,0xD58ED1E14353582CE2BE4CEA415EBF332EF66FBC,0x1520FEF95E0C094D2A98B21B1632FFCE164E1F47,721.03,0.023608,3,1,127.62,115,1281.32,6.64,49362.06,1,Phishing
2f267e7e-aa71-4d91-972b-295b3e4d24d0,2024-04-02 05:10:30.212727,0x116FDB6664DA77467F5316378B37A6F1EA586DE3,0x17D74D447A46CB8BE886EF0F055A6C0E9E091B9C,242.05,0.048853,7,9,400.91,78,8263.33,6.53,6316.27,0,
3c4286e4-b4f4-4d65-a608-1f575382c533,2024-07-28 17:46:36.388121,0xB212008A57AA783A9A3340A01ED0E272B3F05A18,0x086A0649554522D4CEC8A169226D0D6B401ADD9A,480.7,0.039998,9,7,378.14,220,7400.95,1.73,33736.68,1,Fake ICO
970c5e0d-d791-4b21-a64c-a8c9e34f61ba,2024-04-29 00:38:19.121228,0x1156C9052194FCFD8BA00E191058DF2C5F318618,0x714A41E47E14FDD79F02270020804206043A6DBF,331.51,0.00886,2,1,441.9,90,9724.36,2.19,33932.77,1,Phishing
2e1d4a60-8d1b-48f0-b2a3-ce3ec40ce3b2,2024-08-25 19:45:44.429835,0x9BB591FBB72C5B56586C8323B116839543CFBADC,0x7E4937D2FA4BE9753861B612585C50FB746CB11A,731.55,0.001696,8,1,297.93,61,965.05,7.41,38781.5,0,
25faca2b-2979-440c-8ab2-536b261c0014,2024-01-20 04:32:18.181296,0xEC2B30E293D2E254A2A589D5F8FE2AA72896E48B,0xA720D5668E711EB6E2851B9167335D57484731E0,336.4,0.022461,4,3,269.77,68,8044.09,9.32,43427.77,1,Fake ICO
d7d64f76-4a9c-4349-a2e3-7b467a79e8c5,2024-07-31 03:22:17.807344,0xBD7F098A63A98268687C7F6525CF39018AA6811F,0xE848E092BDA4FEB36EB0CC36B1A17D49A1286C7D,133.45,0.024218,7,2,465.91,24,4626.48,3.87,27656.18,1,Ponzi
9af16fcd-8d45-46b6-b31d-29ffb1190932,2024-01-03 21:00:02.233182,0xAAED3701F7B1F41A60F7F75EA4E44369DFFF2A4C,0x485139D8E51DBD68D3E3028C2C5846F4F61DFFFC,269.15,0.048192,9,9,59.42,302,2342.32,1.95,28883.6,0,
67198a53-77a5-41c6-b8ce-29c1ba263e22,2024-02-27 21:02:19.254386,0xA3DB169039B189825AFB8B70C8306AF41FB95AA9,0x4B53CA374F81A8492ED97429B63D17CC72DF3B79,779.34,0.028636,8,6,13.14,3,6514.28,3.39,5548.41,1,Ponzi
5f29f466-ce1b-4784-9c94-cb51b23e794d,2024-04-02 13:23:27.661714,0x363A9D46FBF8AEBC14B63101F0823CEF3C76FCFE,0xA45535A74BA35475868A25CA534C0FAEEA6E8563,271.75,0.007577,6,1,358.61,45,4368.09,6.2,19711.66,1,Fake ICO
1d9beb65-98d7-448f-b990-cad7d0b0a482,2024-09-13 01:12:16.945552,0xEEEC4121BFF59A648CF703BFE29D286F41C21A2B,0x5E9D474CF651D0E2880AAA4FC10EE47FB1946E23,547.81,0.013436,1,3,448.05,29,6706.86,6.8,9320.73,0,
54419b38-1713-4b47-9f15-a8a76e5fa538,2024-06-11 10:24:10.291118,0xABB0A0BC71C7F78779107BC3B69D21C50528485D,0x3F96EAFD8EE47119133D2F9D872A8AB63EB4AB63,538.34,0.011538,4,5,335.42,334,7063.6,3.65,34617.44,0,
f2eed2f8-476f-4a59-80ef-2f02236f9e59,2024-06-11 20:48:19.293757,0x8CB061B62BFF250F4D0D0DD236ABE3468AA90F19,0x6595E427CD450DDDE4CE545672EFE99B46B4502A,87.32,0.024371,3,7,77.09,323,714.74,4.69,57014.61,1,Fake ICO
17c49e4b-3483-464e-8668-1cf0c086d0dd,2024-05-07 07:38:41.990546,0xA92C54082FC2AFE06644144E41180AEA8EDE4EAD,0xED28E8AB122B8BDA484906FE4E74FC8396CFC70D,240.49,0.017464,9,3,197.14,234,3961.13,5.21,15804.59,0,
1f3c7b09-d8ad-4f69-9ce0-fbfd55e58ffa,2024-08-21 03:36:51.267512,0x8213EF56797B136F5D13BE1A9EB316F992271EC4,0x12FEDA493CE1CA88A473E23CDAC66A73DDF7012C,815.5,0.049707,4,2,445.31,75,4028.08,9.64,39718.54,0,
d2f0b3f4-9106-412b-8e5c-f0ec18089e38,2024-05-20 09:27:32.116276,0x98DE8A5C2FECF5A957FDCAC9465EABE6A1CB184B,0x2136BBA2854169A79FCEDB54CE8751DA3E217763,753.12,0.035924,6,9,298.63,277,5328.93,9.59,54691.05,0,
8f091245-6803-46e1-9ad9-b2dedbda7054,2024-01-22 02:24:26.674491,0xB62FD192177A53C0E31AB5FD642EE36CAC5B1524,0x40BECB23F79E80393442C9D20442EB5332D3241C,396.63,0.028399,9,6,170.2,22,1360.3,4.07,25839.78,0,
eb142ee7-c6ca-4873-b9b3-fc8b2623ce45,2024-02-08 04:25:36.334708,0x356198DDCEC37C4EE75F8F47A64DE92953BC8C9E,0xACD0AA9E9CAB7C661E247BC8164D0AB2818D4B18,349.71,0.03521,2,8,244.59,14,2723.33,5.05,759.83,0,
05a0eba9-3448-44fa-a7ce-bfda98f3817b,2024-02-04 06:59:51.642312,0xFD44FDF02C9A534A7E7A06E34BB73B09B597A5B6,0x2D93F711F3A1F0406C5925BE342500F195CDEA48,24.54,0.039486,5,4,314.91,131,7580.13,0.2,58712.35,0,
60e0f11e-58c5-48da-81ea-d5163bdf5f87,2024-09-14 01:33:26.053972,0xEE20FDEC6AA89143AA8662949F954445C893022D,0x5E389633253E4213E045D8C12A4C038A3674FDD0,633.98,0.048435,5,5,463.02,238,1766.69,6.1,56881.92,0,
5ca7d001-e438-4011-8c27-3f93396695c3,2024-07-13 19:28:59.101732,0xA9B2B0C11B6A4E094DAFCB6BBD28545B502D6EF4,0x54468178B61B23D44777ECBE141A173CC37565AB,733.33,0.002102,6,6,107.53,163,4362.57,5.93,4194.68,1,Fake ICO
15de3931-83f3-45a9-8adb-cb889581f3e5,2024-01-28 05:30:21.035511,0xA921AB74015C305A7597ECC13F98540671E5861E,0x84B90A05BA551ECD5CF0F149D93907B1D3EA9350,968.74,0.012381,5,3,108.22,294,6653.37,2.81,24546.51,0,
6c88b718-3f2e-4e06-8543-fc13bd6cd781,2024-06-11 12:45:36.570556,0xD14F49BE2F846D11875A92815447C1FD6B431E5E,0x13F4B7FCA5FBEC7D32A3B3FE6110F2F51095768C,191.07,0.034779,1,5,490.98,173,7899.14,9.76,6823.09,0,
f20bbca1-6bfc-469e-809f-597fd45f0c03,2024-03-07 19:32:05.998630,0xF8A631B9E733942044F6D979151BE30D63B42CA9,0x8F91E63D7BEE45E0AE8C5D9BE2D06111AC8F9A8A,348.19,0.04871,8,2,474.72,342,877.66,8.44,24524.07,0,
c350812d-8807-4f59-a730-44d40652c97b,2024-04-26 07:29:56.723611,0x022436A52CCBC392E98811146EE676F20387A8F8,0x8A9B146E55D4A2070CFB615CDB04C944409CCB04,264.4,0.018687,7,9,420.48,108,8155.55,3.48,38199.82,0,
db6ade01-1e0c-4f67-b339-39f8529447dd,2024-02-29 21:50:20.830455,0x5568D2B44E33C4AF0A46B732D19E36F48CD9E099,0x62ED6A21F8BDDE2CF449A281F1864377248A8B9D,643.01,0.042118,7,2,406.64,53,3889.12,6.12,35766.69,1,Phishing
7c307aff-97d3-472e-a97e-429d7498313b,2024-08-23 11:19:15.897043,0x7899566A545F239991C4BEA76B803F018E1C0DB2,0xBEA09763B0B425863862C2C46B04FD6C0B8A24C1,870.48,0.026476,2,2,273.17,53,8495.18,8.89,46033.43,0,
98874cb7-c714-41bd-8b6c-c0d0b61b244c,2024-08-19 22:01:23.126688,0xBAF51CEC27F8BF0DABE319B64D606663E1A36307,0xC6F62363F16865BF481E504ABD790B1DE5AD6CF7,895.3,0.015711,4,3,397.59,240,5352.04,2.51,38678.88,1,Giveaway Scam
